#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 11 09 08 46  2.4  1.5 12.5  1.8  9.9  NW  NW    AVERAGE  7.7 324
2024 11 09 08 16  2.7  2.0 12.5  1.8  9.9  NW  NW      SWELL  8.3 318
2024 11 09 07 46  2.4  1.6 12.5  1.8  9.9  NW  NW    AVERAGE  7.6 320
2024 11 09 07 16  2.5  1.7 12.5  1.8  9.9  NW  NW    AVERAGE  7.9 321
2024 11 09 06 46  2.4  1.7 12.5  1.7  9.9  NW  NW      SWELL  7.9 325
2024 11 09 06 16  2.5  1.9 13.3  1.8  7.7  NW NNE      SWELL  8.0 320
2024 11 09 05 46  2.4  1.7 12.5  1.8  9.9  NW  NW    AVERAGE  8.1 320
2024 11 09 05 16  2.5  1.8 11.1  1.8  9.9  NW  NW      SWELL  8.1 318
2024 11 09 04 46  2.4  1.5 11.8  1.9  9.9  NW  NW    AVERAGE  7.7 324
2024 11 09 04 16  2.4  1.5 12.5  1.9  9.9  NW  NW    AVERAGE  7.5 324
2024 11 09 03 46  2.7  2.0 13.3  1.9  9.9  NW NNW      SWELL  8.0 325
2024 11 09 03 16  2.7  1.8 13.3  2.0  9.9 NNW  NW    AVERAGE  7.8 330
2024 11 09 02 46  2.4  1.5 11.8  1.9  9.9  NW  NW    AVERAGE  7.3 318
2024 11 09 02 16  2.4  1.6 12.5  1.8  9.9  NW  NW    AVERAGE  7.8 325
2024 11 09 01 46  2.3  1.6 13.3  1.7  9.9 NNW  NW    AVERAGE  7.9 339
2024 11 09 01 16  2.4  1.5 12.5  1.9  9.9  NW  NW    AVERAGE  7.4 325
2024 11 09 00 46  2.3  1.5 11.1  1.8  9.9  NW  NW    AVERAGE  7.3 317
2024 11 09 00 16  2.3  1.4 11.8  1.9  9.9  NW NNW    AVERAGE  7.2 324
2024 11 08 23 46  2.3  1.5 11.1  1.8  9.9  NW  NW    AVERAGE  7.3 316
2024 11 08 23 16  2.2  1.3 10.5  1.8  6.2  NW NNE    AVERAGE  6.8 316
2024 11 08 22 46  2.3  1.5 11.1  1.8  9.9  NW  NW    AVERAGE  7.2 309
2024 11 08 22 16  2.3  1.3 11.1  1.9  9.1 WNW NNW    AVERAGE  6.7 300
2024 11 08 21 46  2.2  1.3 10.5  1.9  7.7  NW NNE    AVERAGE  6.9 306
2024 11 08 21 16  2.0  1.0 10.5  1.8  6.7  NW NNE    AVERAGE  6.3 313
2024 11 08 20 46  2.3  1.4 11.1  1.9  7.1 WNW NNE    AVERAGE  6.9 299
2024 11 08 20 16  2.1  1.1 10.5  1.8  6.7  NW  NE    AVERAGE  6.6 324
2024 11 08 19 46  2.0  1.1 10.5  1.7  7.1  NW NNE    AVERAGE  6.6 321
2024 11 08 19 16  2.1  1.1 11.8  1.8  9.9  NW  NW    AVERAGE  6.5 309
2024 11 08 18 46  2.1  1.2 11.1  1.8  6.2  NW NNE    AVERAGE  6.7 318
2024 11 08 18 16  2.0  1.0 11.8  1.8  9.1 WNW NNW    AVERAGE  6.2 300
2024 11 08 17 46  2.2  1.2 11.8  1.8  7.7  NW NNE    AVERAGE  6.8 309
2024 11 08 17 16  2.1  1.2 11.1  1.8  6.7  NW NNE    AVERAGE  6.8 321
2024 11 08 16 46  2.2  1.2 11.8  1.9  9.9  NW  NW    AVERAGE  6.8 307
2024 11 08 16 16  2.1  1.1 11.8  1.8  7.1  NW NNE    AVERAGE  6.7 320
2024 11 08 15 46  2.1  0.9 11.8  1.9  9.9  NW  NW    AVERAGE  6.5 324
2024 11 08 15 16  2.1  1.0 12.5  1.9  7.1  NW NNE    AVERAGE  6.5 316
2024 11 08 14 46  2.1  1.1 12.5  1.8  6.7 WNW NNE    AVERAGE  6.5 302
2024 11 08 14 16  2.2  1.0 10.5  2.0  9.9  NW NNW    AVERAGE  6.6 325
2024 11 08 13 46  2.2  1.0 12.5  1.9  9.9  NW  NW    AVERAGE  6.6 314
2024 11 08 13 16  2.1  1.1 11.8  1.9  6.2  NW NNE    AVERAGE  6.5 321
2024 11 08 12 46  2.1  1.2 11.8  1.8  9.9 NNW NNW    AVERAGE  6.9 331
2024 11 08 12 16  2.2  1.1 11.8  1.9  7.1 NNW NNE    AVERAGE  6.8 327
2024 11 08 11 16  2.2  1.1 11.8  1.9  7.1  NW NNE    AVERAGE  6.8 321
2024 11 08 10 46  2.2  1.1 11.1  1.9  7.7 NNW NNE    AVERAGE  6.7 330
2024 11 08 10 16  2.4  1.2 11.8  2.1  7.1  NW NNE    AVERAGE  6.8 323
2024 11 08 09 46  2.4  1.3 11.8  2.0  9.9  NW NNW    AVERAGE  7.0 320
2024 11 08 09 16  2.4  1.3 11.8  2.0  9.9 NNW  NW    AVERAGE  6.8 327
2024 11 08 08 46  2.5  1.3 11.8  2.1  8.3  NW   N    AVERAGE  6.9 314
2024 11 08 08 16  2.3  1.4 12.5  1.9  7.7  NW   N    AVERAGE  7.0 313
2024 11 08 07 46  2.4  1.3 12.5  2.0  9.9  NW NNW    AVERAGE  6.9 316
2024 11 08 07 16  2.4  1.3 11.8  2.0  7.1  NW NNE    AVERAGE  6.7 313
2024 11 08 06 46  2.4  1.3 12.5  2.1  9.9  NW  NW    AVERAGE  7.0 304
2024 11 08 06 16  2.4  1.5 11.8  1.9  7.1  NW NNE    AVERAGE  7.0 304
2024 11 08 05 46  2.4  1.3 12.5  2.0  9.9  NW  NW    AVERAGE  6.8 310
2024 11 08 05 16  2.4  1.2 12.5  2.0  9.9  NW  NW    AVERAGE  6.5 310
2024 11 08 04 46  2.5  1.4 11.8  2.1  9.9  NW NNW    AVERAGE  6.9 317
2024 11 08 04 16  2.4  1.2 11.1  2.1  7.7  NW   N    AVERAGE  6.7 321
2024 11 08 03 46  2.5  1.3 11.1  2.1  9.9  NW  NW    AVERAGE  6.9 314
2024 11 08 03 16  2.3  1.3 11.1  2.0  9.9  NW  NW    AVERAGE  6.9 318
2024 11 08 02 46  2.3  1.2 12.5  2.0  9.9  NW  NW    AVERAGE  6.8 321
2024 11 08 02 16  2.4  1.4 12.5  1.9  9.1 WNW  NW    AVERAGE  7.2 303
2024 11 08 01 46  2.4  1.3 11.8  2.0  9.9  NW NNW    AVERAGE  7.0 318
2024 11 08 01 16  2.4  1.4 11.1  2.0  9.9  NW  NW    AVERAGE  7.3 313
2024 11 08 00 46  2.6  1.4 11.1  2.3  7.7  NW   N    AVERAGE  7.2 324
2024 11 08 00 16  2.5  1.3 11.1  2.2  8.3 NNW   N    AVERAGE  7.1 327
2024 11 07 23 46  2.5  1.3 10.5  2.1  9.9 NNW NNW    AVERAGE  7.2 331
2024 11 07 23 16  2.4  1.2 11.8  2.1  9.1  NW NNW    AVERAGE  7.0 316
2024 11 07 22 46  2.4  1.2 11.1  2.1  9.9  NW NNW    AVERAGE  6.9 316
2024 11 07 22 16  2.4  1.2 11.8  2.1  8.3  NW   N    AVERAGE  6.9 324
2024 11 07 21 46  2.6  1.3 12.5  2.3  8.3  NW   N      STEEP  7.2 356
2024 11 07 21 16  2.5  1.4 12.5  2.1  8.3  NW   N    AVERAGE  7.1 316
2024 11 07 20 46  2.5  1.3 11.1  2.1  9.9  NW  NW    AVERAGE  7.2 316
2024 11 07 20 16  2.5  1.4 11.8  2.1  9.1  NW NNW    AVERAGE  7.3 320
2024 11 07 19 46  2.6  1.3 11.8  2.3  7.7 NNW NNE      STEEP  6.9  12
2024 11 07 19 16  2.5  1.2 11.8  2.2  8.3  NW   N    AVERAGE  6.9 320
2024 11 07 18 46  2.4  1.1 10.5  2.2  8.3  NW NNW    AVERAGE  6.6 320
2024 11 07 18 16  2.6  1.4 11.8  2.2  9.1  NW NNW    AVERAGE  7.0 314
2024 11 07 17 46  2.5  1.2 10.5  2.2  7.7  NW   N      STEEP  6.9   8
2024 11 07 17 16  2.5  1.1 10.5  2.2  8.3 NNW   N      STEEP  6.8 356
2024 11 07 16 46  2.5  1.0 11.1  2.3  8.3  NW   N      STEEP  6.7 354
2024 11 07 16 16  2.5  1.1 11.1  2.2  8.3  NW   N      STEEP  6.6 359
2024 11 07 15 46  2.8  1.2 10.5  2.5  8.3  NW   N      STEEP  6.9 349
2024 11 07 15 16  2.8  1.2 12.5  2.6  7.7  NW   N      STEEP  6.8   5
2024 11 07 14 46  2.8  1.2 11.8  2.5  7.7  NW   N      STEEP  6.9 359
2024 11 07 14 16  2.7  1.1 12.5  2.5  8.3  NW NNW      STEEP  6.7 347
2024 11 07 13 46  2.6  1.1 11.8  2.4  7.7  NW   N      STEEP  6.7   5
2024 11 07 13 16  2.8  1.1 10.5  2.6  7.7  NW   N      STEEP  6.8   5
2024 11 07 12 46  2.7  1.0 11.8  2.5  8.3  NW   N      STEEP  6.7 351
2024 11 07 12 16  2.9  1.2 11.1  2.6  7.1 NNW NNE VERY_STEEP  7.0  16
2024 11 07 11 46  2.7  0.9 11.1  2.5  8.3 NNW   N      STEEP  6.7 355
2024 11 07 11 16  2.6  1.0 12.5  2.4  7.7  NW   N      STEEP  6.7 359
2024 11 07 10 46  2.8  1.1 11.8  2.6  7.7  NW   N      STEEP  6.9   3
2024 11 07 10 16  2.7  1.1 11.8  2.5  7.7 NNW   N      STEEP  6.8 352
2024 11 07 09 46  2.7  1.1 11.8  2.5  8.3  NW NNW      STEEP  6.8 348
2024 11 07 09 16  2.7  1.0 12.5  2.5  7.1  NW   N VERY_STEEP  6.6   2
2024 11 07 08 46  2.7  1.0 12.5  2.5  8.3  NW   N      STEEP  6.7 355
2024 11 07 08 16  2.5  1.0 12.5  2.4  8.3  NW NNW      STEEP  6.5 335
2024 11 07 07 46  2.6  0.9 12.5  2.4  8.3  NW NNW      STEEP  6.4 334
2024 11 07 07 16  2.6  0.8 12.5  2.4  7.7  NW NNW      STEEP  6.4 335
2024 11 07 06 46  2.5  0.8 12.5  2.4  8.3  NW  NW      STEEP  6.5 325
2024 11 07 06 16  2.4  0.8 10.5  2.3  7.7  NW NNW      STEEP  6.2 337
2024 11 07 05 46  2.2  0.8 12.5  2.1  8.3  NW NNW      STEEP  6.2 332
2024 11 07 05 16  2.0  0.8 12.5  1.9  8.3  NW NNW    AVERAGE  5.8 316
2024 11 07 04 46  1.9  0.8 11.8  1.7  8.3  NW NNW    AVERAGE  5.9 328
2024 11 07 04 16  1.7  0.8 11.1  1.5  9.9  NW  NW    AVERAGE  5.8 313
2024 11 07 03 46  1.7  0.8 14.3  1.5  9.9  NW  NW    AVERAGE  5.8 306
2024 11 07 03 16  1.6  0.7 13.3  1.5  5.3  NW NNE    AVERAGE  5.5 320
2024 11 07 02 46  1.5  0.7 12.5  1.3  9.1  NW   N    AVERAGE  5.6 316
2024 11 07 02 16  1.4  0.7 10.5  1.2  9.1  NW NNW    AVERAGE  5.5 309
2024 11 07 01 46  1.5  0.8 13.3  1.3  5.0  NW NNE    AVERAGE  5.9 318
2024 11 07 01 16  1.5  0.7 10.5  1.3  9.9  NW  NW    AVERAGE  5.7 310
2024 11 07 00 46  1.5  0.8 11.8  1.3  9.9  NW  NW    AVERAGE  5.6 313
2024 11 07 00 16  1.4  0.7 11.8  1.3  5.0  NW NNE    AVERAGE  5.5 310
2024 11 06 23 46  1.4  0.7 10.5  1.3  9.9  NW  NW    AVERAGE  5.6 314
2024 11 06 23 16  1.3  0.7 11.8  1.2  9.9  NW  NW    AVERAGE  5.6 311
2024 11 06 22 46  1.3  0.7 10.5  1.0  9.9  NW  NW    AVERAGE  5.9 323
2024 11 06 22 16  1.3  0.8 10.5  1.1  9.9  NW NNW    AVERAGE  6.2 320
2024 11 06 21 16  1.3  0.7 10.5  1.1  9.9  NW  NW    AVERAGE  5.7 321
2024 11 06 20 46  1.4  0.8 11.8  1.1  9.9 WNW NNW    AVERAGE  5.9 299
2024 11 06 20 16  1.3  0.8 11.1  1.0  9.9  NW  NW    AVERAGE  6.0 306
2024 11 06 19 46  1.4  0.9 12.5  1.2  9.9 WNW  NW    AVERAGE  6.2 303
2024 11 06 19 16  1.4  0.8 11.8  1.1  9.1  NW NNW    AVERAGE  6.0 310
2024 11 06 18 46  1.5  1.0 11.1  1.1  9.9  NW  NW    AVERAGE  6.3 311
2024 11 06 18 16  1.4  0.8 11.1  1.1  9.1  NW  NW    AVERAGE  6.0 309
2024 11 06 17 46  1.3  0.8 11.1  1.1  9.1  NW  NW    AVERAGE  6.0 323
2024 11 06 17 16  1.4  0.9 11.1  1.1  9.1  NW NNW    AVERAGE  6.5 313
2024 11 06 16 46  1.4  0.9 11.8  1.1  9.9  NW  NW    AVERAGE  6.5 314
2024 11 06 16 16  1.4  1.0 11.1  1.1  9.9  NW  NW    AVERAGE  6.5 323
2024 11 06 15 46  1.5  1.0 12.5  1.1  9.1 WNW NNW    AVERAGE  6.6 303
2024 11 06 15 16  1.6  1.1 11.8  1.1  9.9  NW  NW      SWELL  6.9 311
2024 11 06 14 46  1.4  0.9 11.8  1.0  9.1  NW NNW    AVERAGE  6.6 323
2024 11 06 14 16  1.4  0.9 11.8  1.1  9.9  NW  NW    AVERAGE  6.8 304
2024 11 06 13 46  1.4  0.9 11.8  1.0  9.9  NW  NW    AVERAGE  6.9 318
2024 11 06 13 16  1.3  0.8 11.1  1.0  8.3  NW   N    AVERAGE  6.6 314
2024 11 06 12 46  1.5  1.0 11.1  1.1  9.9  NW NNW    AVERAGE  7.3 317
2024 11 06 12 16  1.3  0.9 11.8  1.1  9.9  NW  NW    AVERAGE  7.0 316
2024 11 06 11 46  1.4  0.9 12.5  1.1  9.9  NW NNW    AVERAGE  6.7 318
2024 11 06 11 16  1.5  1.0 11.8  1.1  9.9 NNW  NW    AVERAGE  7.0 331
2024 11 06 10 46  1.5  1.0 11.8  1.1  9.9  NW NNW    AVERAGE  7.2 325
2024 11 06 10 16  1.5  1.1 11.8  1.1  9.1 NNW   N      SWELL  7.2 330
2024 11 06 09 46  1.4  1.0 11.8  1.1  9.9  NW  NW    AVERAGE  7.3 317
2024 11 06 09 16  1.4  1.1 12.5  1.0  9.9  NW NNW      SWELL  7.7 320
2024 11 06 08 46  1.6  1.2 11.8  1.1  9.9  NW  NW      SWELL  7.9 316
2024 11 06 08 16  1.8  1.4 12.5  1.2  9.9  NW NNW      SWELL  8.4 317
2024 11 06 07 46  1.6  1.1 12.5  1.1  9.1  NW   N      SWELL  7.5 316
2024 11 06 07 16  1.8  1.4 11.8  1.1  9.9  NW NNW      SWELL  8.0 320
2024 11 06 06 46  1.5  1.1 12.5  1.1  9.1 NNW NNW      SWELL  7.4 331
2024 11 06 06 16  1.6  1.3 11.8  1.0  9.9  NW  NW      SWELL  8.2 323
2024 11 06 05 46  1.7  1.4 12.5  1.0  9.9  NW NNW      SWELL  9.0 318
2024 11 06 05 16  1.7  1.4 11.8  1.0  9.9  NW NNW      SWELL  9.1 321
2024 11 06 04 46  1.7  1.4 12.5  1.0  9.9  NW NNW      SWELL  9.3 323
2024 11 06 04 16  1.7  1.4 12.5  0.9  9.9  NW  NW      SWELL  9.2 320
2024 11 06 03 46  1.5  1.3 12.5  0.9  9.9  NW  NW      SWELL  8.6 320
2024 11 06 03 16  1.7  1.4 12.5  1.0  9.9  NW  NW      SWELL  8.9 321
2024 11 06 02 46  1.8  1.5 13.3  1.0  9.9  NW  NW      SWELL  8.9 321
2024 11 06 02 16  1.6  1.3 11.1  0.9  9.1  NW NNW      SWELL  8.6 317
2024 11 06 01 46  1.8  1.5 13.3  1.0  9.9 NNW NNW      SWELL  9.2 330
2024 11 06 01 16  1.8  1.5 12.5  1.0  9.9 NNW NNW      SWELL  9.3 328
2024 11 06 00 46  1.8  1.5 11.1  0.9  9.9  NW  NW      SWELL  9.3 321
2024 11 06 00 16  1.7  1.4 13.3  1.0  9.9  NW  NW      SWELL  9.1 324
2024 11 05 23 46  1.5  1.2 13.3  0.9  9.9  NW NNW      SWELL  8.6 324
2024 11 05 23 16  1.7  1.4 13.3  1.0  9.9  NW  NW      SWELL  8.9 323
2024 11 05 22 46  1.5  1.1 12.5  1.0  9.9 NNW NNW      SWELL  8.1 328
2024 11 05 22 16  1.5  1.1 11.8  1.0  9.9  NW NNW      SWELL  7.9 324
2024 11 05 21 46  1.6  1.3 14.3  0.9  9.9  NW NNW      SWELL  8.7 318
2024 11 05 21 16  1.8  1.5 11.8  1.0  9.9 NNW NNW      SWELL  8.9 332
2024 11 05 20 46  1.6  1.2 11.8  1.1  9.9 NNW NNW      SWELL  8.3 335
2024 11 05 20 16  1.7  1.4 11.1  1.1  9.1 NNW   N      SWELL  8.6 335
2024 11 05 19 46  1.6  1.2 11.8  1.1  9.9  NW NNW      SWELL  8.4 323
2024 11 05 19 16  1.8  1.4 11.8  1.1  9.9 NNW NNW      SWELL  8.8 332
2024 11 05 18 46  1.7  1.3 11.1  1.1  9.9 NNW NNW      SWELL  8.7 328
2024 11 05 18 16  1.8  1.5 11.8  1.1  9.9 NNW  NW      SWELL  9.0 327
2024 11 05 17 46  1.7  1.4 11.8  1.1  9.1  NW   N      SWELL  8.8 321
2024 11 05 17 16  1.7  1.4 11.8  1.0  9.9  NW NNW      SWELL  8.8 323
2024 11 05 16 46  1.7  1.4 11.8  1.0  9.1 NNW   N      SWELL  8.9 328
2024 11 05 16 16  1.6  1.3 11.1  1.0  9.1  NW NNW      SWELL  8.6 318
2024 11 05 15 46  1.6  1.3 11.8  1.0  9.9  NW  NW      SWELL  8.7 323
2024 11 05 15 16  1.6  1.3 12.5  1.1  9.9  NW NNW      SWELL  8.8 325
2024 11 05 14 46  1.6  1.3 12.5  0.9  9.9  NW NNW      SWELL  8.5 321
2024 11 05 14 16  1.7  1.3 11.8  1.0  9.9  NW NNW      SWELL  8.4 325
2024 11 05 13 46  1.5  1.1 11.8  1.1  9.9  NW NNW      SWELL  8.1 318
2024 11 05 13 16  1.8  1.4 11.8  1.1  9.9 NNW NNW      SWELL  8.9 330
2024 11 05 12 46  1.8  1.4 11.8  1.1  9.9 NNW   N      SWELL  8.7 327
2024 11 05 12 16  1.7  1.3 12.5  1.1  9.9 NNW NNW      SWELL  8.3 337
2024 11 05 11 46  1.6  1.1 11.8  1.2  9.9 NNW   N    AVERAGE  8.0 330
2024 11 05 11 16  1.5  1.1 12.5  1.1  7.7 NNW  NE      SWELL  8.0 327
2024 11 05 10 46  1.7  1.2 12.5  1.2  9.9 NNW NNW      SWELL  8.3 330
2024 11 05 10 16  1.7  1.2 12.5  1.2  9.9 NNW   N      SWELL  8.2 335
2024 11 05 09 46  1.6  1.1 12.5  1.2  9.9 NNW NNW    AVERAGE  8.1 330
2024 11 05 09 16  1.6  1.0 12.5  1.3  9.9 NNW NNW    AVERAGE  7.6 327
2024 11 05 08 46  1.6  1.2 12.5  1.2  9.9  NW   N      SWELL  8.2 323
2024 11 05 08 16  1.8  1.3 12.5  1.2  8.3 NNW  NE      SWELL  8.5 328
2024 11 05 07 46  1.6  1.2 13.3  1.1  9.9 NNW   N      SWELL  8.0 338
2024 11 05 07 16  1.8  1.4 12.5  1.0  7.7  NW  NE      SWELL  8.7 325
2024 11 05 06 46  1.6  1.2 12.5  1.1  9.9  NW   N      SWELL  8.1 324
2024 11 05 06 16  1.8  1.4 12.5  1.0  9.9  NW NNW      SWELL  8.9 321
2024 11 05 05 46  1.6  1.3 12.5  1.0  9.9  NW NNW      SWELL  8.7 317
2024 11 05 05 16  1.7  1.4 13.3  1.0  7.1  NW  NE      SWELL  8.7 320
2024 11 05 04 46  1.7  1.4 11.8  1.0  9.9  NW NNW      SWELL  8.4 317
2024 11 05 04 16  1.7  1.4 13.3  1.0  9.9  NW NNW      SWELL  8.3 318
2024 11 05 03 46  1.8  1.4 13.3  1.0  9.9  NW NNW      SWELL  8.4 320
2024 11 05 03 16  1.6  1.2 13.3  0.9  9.9  NW NNW      SWELL  7.8 324
2024 11 05 02 46  1.8  1.4 12.5  1.1  9.9  NW NNW      SWELL  8.2 313
2024 11 05 02 16  1.8  1.5 13.3  1.1  9.9 NNW NNW      SWELL  8.0 328
2024 11 05 01 46  2.1  1.8 13.3  1.1  9.9  NW   N      SWELL  8.7 323
2024 11 05 01 16  1.6  1.2 13.3  1.1  8.3  NW NNE      SWELL  7.3 318
2024 11 05 00 46  1.8  1.4 13.3  1.1  5.6  NW  NE      SWELL  7.7 321
2024 11 05 00 16  1.7  1.3 12.5  1.1  6.7  NW  NE      SWELL  7.6 317
2024 11 04 23 46  1.9  1.5 13.3  1.1  9.9  NW   N      SWELL  8.1 325
2024 11 04 23 16  1.8  1.5 13.3  1.0  9.9  NW NNW      SWELL  8.4 325
2024 11 04 22 46  1.8  1.5 13.3  1.0  9.9  NW NNW      SWELL  8.4 316
2024 11 04 22 16  1.7  1.5 13.3  0.9  9.9 NNW NNW      SWELL  8.4 327
2024 11 04 21 46  1.9  1.7 14.3  0.9  9.1 NNW   N      SWELL  9.0 328
2024 11 04 21 16  1.9  1.6 13.3  0.9  9.9  NW   N      SWELL  8.7 324
2024 11 04 20 46  1.7  1.4 13.3  0.9  9.9  NW   N      SWELL  8.4 321
2024 11 04 20 16  1.7  1.3 13.3  1.0  9.9 NNW   N      SWELL  8.0 330
2024 11 04 19 46  1.9  1.6 13.3  1.0  9.9  NW   N      SWELL  8.9 323
2024 11 04 19 16  2.4  2.2 14.3  1.0  9.9 NNW NNW      SWELL 10.3 328
2024 11 04 18 46  1.9  1.7 13.3  1.0  9.9  NW   N      SWELL  9.2 318
2024 11 04 18 16  2.1  1.8 14.3  1.0  9.9  NW NNW      SWELL  9.2 321
2024 11 04 17 46  2.4  2.2 14.3  1.0  9.9  NW NNW      SWELL 10.2 320
2024 11 04 17 16  2.3  2.1 14.3  1.0  9.9  NW NNW      SWELL 10.2 320
2024 11 04 16 46  2.5  2.3 14.3  1.0  9.9  NW NNW      SWELL 10.5 314
2024 11 04 16 16  2.3  2.1 14.3  1.0  9.9  NW NNW      SWELL 10.0 316
2024 11 04 15 46  2.0  1.8 14.3  1.0  9.9  NW   N      SWELL  9.6 318
2024 11 04 15 16  2.2  2.0 14.3  0.9  9.1  NW NNE      SWELL 10.1 314
2024 11 04 14 46  2.3  2.1 14.3  1.0  7.1  NW  NE      SWELL 10.3 317
2024 11 04 14 16  2.3  2.0 14.3  1.1  9.9  NW NNE      SWELL  9.7 311
2024 11 04 13 46  2.4  2.1 14.3  1.0  9.9  NW NNW      SWELL 10.3 314
2024 11 04 13 16  2.3  2.0 15.4  1.1  9.9  NW   N      SWELL  9.6 324
2024 11 04 12 46  2.3  2.0 14.3  1.1  9.1  NW NNE      SWELL  9.7 316
2024 11 04 12 16  2.3  2.0 15.4  1.1  9.9  NW NNW      SWELL  9.9 318
2024 11 04 11 46  2.6  2.3 15.4  1.1  9.9  NW NNW      SWELL 10.7 325
2024 11 04 11 16  2.4  2.1 15.4  1.1  8.3  NW  NE      SWELL 10.4 324
2024 11 04 10 46  2.4  2.2 14.3  1.1  9.1 NNW NNE      SWELL 10.6 328
2024 11 04 10 16  2.3  2.0 15.4  1.1  9.1 NNW  NE      SWELL 10.2 327
2024 11 04 09 46  2.2  1.9 15.4  1.1  8.3 NNW  NE      SWELL  9.8 327
2024 11 04 09 16  2.2  1.9 15.4  1.1  9.9 NNW NNE      SWELL 10.1 328
2024 11 04 08 46  2.4  2.1 15.4  1.1  6.7  NW  NE      SWELL 10.6 321
2024 11 04 07 46  2.3  2.1 15.4  1.0  9.1  NW  NE      SWELL 10.8 320
2024 11 04 07 16  2.7  2.5 14.3  1.0  9.1  NW NNE      SWELL 11.4 318
2024 11 04 06 46  2.4  2.2 15.4  1.0  9.1  NW NNE      SWELL 11.0 321
2024 11 04 06 16  3.1  2.9 15.4  1.0  9.9  NW NNW      SWELL 12.3 321
2024 11 04 05 46  3.0  2.8 15.4  1.0  7.7  NW  NE      SWELL 11.9 320
2024 11 04 05 16  2.9  2.7 16.7  1.1  9.1  NW NNE      SWELL 11.9 323
2024 11 04 04 46  3.5  3.3 16.7  1.1  9.1 NNW NNE      SWELL 12.8 330
2024 11 04 04 16  2.4  2.2 15.4  1.1  7.1  NW  NE      SWELL 10.9 321
2024 11 04 03 46  3.0  2.9 16.7  1.0  9.1 NNW NNE      SWELL 12.8 331
2024 11 04 03 16  2.5  2.3 16.7  1.1  9.9 NNW NNW      SWELL 11.4 330
2024 11 04 02 46  2.9  2.7 15.4  1.0  8.3  NW  NE      SWELL 12.2 320
2024 11 04 02 16  2.3  2.0 16.7  1.0  7.1  NW  NE      SWELL 10.9 321
2024 11 04 01 46  2.7  2.5 16.7  1.1  8.3  NW  NE      SWELL 11.4 320
2024 11 04 01 16  2.8  2.6 16.7  1.1  9.9  NW NNW      SWELL 11.9 318
2024 11 04 00 46  2.8  2.6 16.7  1.1  8.3  NW  NE      SWELL 12.1 320
2024 11 04 00 16  2.4  2.1 16.7  1.2  7.7  NW  NE      SWELL 10.6 318
2024 11 03 23 46  2.2  2.0 16.7  1.1  7.7  NW  NE      SWELL 10.6 320
2024 11 03 23 16  2.1  1.8 16.7  1.1  7.1  NW  NE      SWELL 10.1 320
2024 11 03 22 46  2.4  2.1 16.7  1.1  8.3 NNW  NE      SWELL 11.1 327
2024 11 03 22 16  2.2  2.0 16.7  1.0  7.7  NW  NE      SWELL 10.7 316
2024 11 03 21 46  2.0  1.8 16.7  1.0  7.1  NW  NE      SWELL 10.1 321
2024 11 03 21 16  2.2  2.0 16.7  1.0  7.7  NW  NE      SWELL 10.9 323
2024 11 03 20 16  1.9  1.6 16.7  1.0  8.3  NW  NE      SWELL  9.7 325
2024 11 03 19 46  1.9  1.5 13.3  1.1  8.3  NW  NE      SWELL  9.3 325
2024 11 03 19 16  1.8  1.5 15.4  1.1  8.3  NW  NE      SWELL  9.0 318
2024 11 03 18 46  1.9  1.5 15.4  1.1  7.7  NW  NE      SWELL  9.2 324
2024 11 03 18 16  2.1  1.8 13.3  1.1  8.3  NW  NE      SWELL  9.9 318
2024 11 03 17 46  1.9  1.5 14.3  1.2  8.3  NW  NE      SWELL  9.1 313
2024 11 03 17 16  1.9  1.5 14.3  1.2  8.3  NW  NE      SWELL  9.2 321
2024 11 03 16 46  1.9  1.6 15.4  1.2  7.7  NW  NE      SWELL  9.0 313
2024 11 03 16 16  2.0  1.6 15.4  1.2  7.7  NW  NE      SWELL  9.1 314
2024 11 03 15 46  2.0  1.7 14.3  1.2  8.3  NW  NE      SWELL  9.2 310
2024 11 03 15 16  2.0  1.7 15.4  1.1  7.1  NW  NE      SWELL  9.4 316
2024 11 03 14 46  2.0  1.6 14.3  1.3  8.3  NW  NE      SWELL  9.0 324
2024 11 03 14 16  2.1  1.6 15.4  1.3  8.3  NW  NE      SWELL  9.2 318
2024 11 03 13 46  2.0  1.7 14.3  1.2  8.3  NW  NE      SWELL  9.5 317
2024 11 03 13 16  2.1  1.6 15.4  1.3  7.7  NW  NE      SWELL  9.3 314
2024 11 03 12 46  1.8  1.4 16.7  1.2  7.7  NW  NE      SWELL  8.8 320
2024 11 03 12 16  2.0  1.6 15.4  1.2  7.1  NW  NE      SWELL  9.2 323
2024 11 03 11 46  2.0  1.6 14.3  1.2  8.3 NNW  NE      SWELL  9.2 328
2024 11 03 11 16  2.3  1.9 15.4  1.3  7.7  NW  NE      SWELL 10.0 324
2024 11 03 10 46  2.0  1.6 15.4  1.3  8.3  NW  NE      SWELL  9.0 321
2024 11 03 10 16  2.1  1.6 15.4  1.4  8.3 NNW  NE      SWELL  9.3 328
2024 11 03 09 46  2.2  1.7 15.4  1.4  8.3 NNW  NE      SWELL  9.3 327
2024 11 03 09 16  2.2  1.7 15.4  1.4  8.3  NW  NE      SWELL  9.4 324
